culture_nom,type_culture,surface,days_late,total_days,storm_days,rain_days,heat_days,frost_days,high_hum_days,high_wind_days,avg_temp,avg_humidity,avg_wind,actual_quantite
Pomme de terre,Légumes,412.9913089732286,21,16,0,3,2,0,7,2,21.477130830994074,42,0.0,1073.3361352119368
Maïs,Céréales,411.6393235227858,3,70,0,2,3,0,4,1,30.97176801513413,37,35.8488568772752,376.76546621028547
Pomme de terre,Légumes,11.788829993754224,0,32,1,0,2,0,4,0,17.029888991331926,74,19.736141386833733,41.80714031977108
Pêche,Fruits,285.0657721416505,0,60,0,4,0,1,2,0,23.489295041325335,57,31.11452830432996,3431.162256828162
Fraise,Fruits,456.55163234577304,21,35,3,1,4,0,2,1,19.51712924456503,56,26.825996376798916,993.4845798026546
Rosier,Ornementales,72.3203184322652,0,32,0,2,4,0,3,0,25.38548139811107,51,21.457423990390367,348.4663352842305
Carottes,Légumes,142.51526389428324,3,53,0,3,4,0,2,1,17.264482636472703,55,35.41580124141646,490.0952177586305
Laurier-rose,Ornementales,253.35462951935995,7,73,2,6,0,1,5,2,29.116834209263658,46,40.20902000460978,759.3384626759714
Oignon,Légumes,384.1371802093707,0,49,0,2,5,0,4,1,22.662686422871673,75,17.987408637664878,1136.5890422688858
Maïs,Céréales,246.17447618299218,14,24,0,2,1,0,5,0,30.48118699507846,74,11.132743671673564,136.6987015110921
Blé,Céréales,179.9026424542947,0,33,0,2,1,0,6,1,22.0147710135257,51,18.631321106333306,79.03470733820186
Tomates,Légumes,114.16815625956295,7,86,0,6,2,0,2,1,18.818505925382087,74,14.986533259990384,812.3803081300371
Laurier-rose,Ornementales,259.69313861979657,1,30,2,3,2,0,2,1,29.446371550052817,50,37.79060207856382,715.2106286415783
Orange,Fruits,14.017147504646449,2,34,1,4,3,0,3,2,20.08643859202279,56,6.8343082835815885,242.04795635047407
Carottes,Légumes,159.12159214594772,3,37,1,3,1,0,2,2,23.21535037426887,51,15.057886904201762,510.5122005412146
Pomme,Fruits,310.44617402944164,3,46,0,2,1,0,4,1,28.990532723964336,69,24.043099616641605,4450.882565958513
Carottes,Légumes,92.81413547291689,3,89,1,3,0,0,2,1,16.524362847353252,53,2.0010773846905145,276.0356962002807
Riz,Céréales,44.278088353446975,0,51,1,2,1,0,5,0,19.042860017776682,76,25.092295383162217,30.434380069247297
Pomme,Fruits,357.81538210821606,3,43,3,5,2,1,3,1,17.33888734539789,64,24.286512156832753,4564.458710535364
Pêche,Fruits,425.27551463740593,0,21,1,2,1,0,3,1,18.65640466968727,51,30.74961183891965,5024.5146562997015
Tomates,Légumes,140.23524384532487,10,66,0,6,3,0,2,0,29.053602029385107,75,34.14800586184388,931.8719461920301
Rosier,Ornementales,243.7772763377006,5,11,1,0,3,1,8,0,29.927533599021736,57,23.813323151245264,957.5710834384751
Banane,Fruits,143.19955982336884,2,65,0,4,1,2,5,2,24.41117359430381,70,23.43316874082027,2800.546136812646
Salades,Légumes,177.41979920916424,0,47,0,4,0,0,4,1,20.289377183882465,70,24.041027495637522,687.6269385890341
Jasmin,Ornementales,329.2690520294393,10,28,1,2,1,1,4,1,27.288104874276307,45,31.645429650435347,490.8864535292922
Rosier,Ornementales,261.0376481865901,5,27,0,0,4,0,6,1,10.895554315355593,72,38.22238226729583,1576.1008253135278
Jasmin,Ornementales,228.61693695927727,7,39,1,4,2,0,2,2,30.155067298311486,45,39.28002553059519,444.0465930519062
Maïs,Céréales,394.88580327455236,0,44,1,2,3,0,4,3,23.175970679601637,52,38.14754293948813,372.4549053776061
Pomme,Fruits,105.32687457990072,0,64,3,2,0,1,4,1,19.45378081391406,69,30.26986849421954,1542.730410763514
Framboise,Fruits,206.517667327196,0,74,0,3,3,1,1,2,26.758131319905516,59,37.44376393425698,510.8892703548381
Laurier-rose,Ornementales,496.4914574940249,0,47,0,3,3,1,6,1,15.767782271534896,43,16.522268575779076,1509.5752167519158
Orange,Fruits,268.9055406991028,7,28,0,3,1,2,3,3,22.416337807681202,66,17.65076554118002,3657.251452946447
Riz,Céréales,221.21593521370966,21,70,1,1,2,2,8,0,20.173490558815768,67,6.703775532079677,92.57968765808346
Tulipe,Ornementales,111.9071491555429,0,61,0,1,3,0,7,0,23.59112413790309,94,29.36846522707577,829.2975609684796
Fraise,Fruits,42.68595977629693,14,57,1,5,3,0,5,0,25.03635412295821,60,0.0,115.79225252762679
Jasmin,Ornementales,464.13864406007616,0,62,0,2,4,1,2,2,12.540379970395234,58,5.850840111917851,856.9900280338768
Pêche,Fruits,368.50249971670064,3,68,0,5,3,0,7,0,23.68586324098257,65,5.57631589804706,4099.340872045048
Salades,Légumes,178.5950838859489,3,82,0,1,3,0,2,1,28.799145873051344,82,33.68627651803056,717.1046828846081
Carottes,Légumes,472.0029292967928,0,64,0,1,1,0,4,1,25.301432623739228,58,23.660260191440802,1729.2490845232858
Lentille,Légumes,13.819104280350327,2,26,0,4,2,1,7,0,26.003392847139644,90,12.228701848053696,2.8482555275295565
Avoine,Céréales,363.99730410628314,0,87,0,5,8,0,1,2,24.04261193022152,58,24.869304410933395,108.81757871713259
Lentille,Légumes,187.49463239269332,0,17,0,3,1,0,1,1,27.901383392102918,69,16.191088683206537,49.040341367883265
Pêche,Fruits,16.499056926914363,14,38,2,0,1,0,5,0,15.972627131020118,50,21.3301899568367,142.70917015945435
Maïs,Céréales,399.5528687025247,0,84,0,0,1,0,7,1,12.137603135128654,29,13.343149064146779,347.1123336591889
Maïs,Céréales,355.0625775361113,0,54,1,1,1,1,7,1,22.16562938103225,49,25.519246267564704,289.8040539584116
Tomates,Légumes,495.35095883143606,0,21,0,2,1,0,3,1,12.571376717355948,42,22.44628784879852,4134.404239916653
Riz,Céréales,247.75214128409115,0,38,1,5,1,0,6,0,25.03602797953239,87,6.676230431568875,145.82379952316882
Oignon,Légumes,20.68513629685194,5,22,0,0,4,0,4,1,10.195900678214295,59,32.28921115237034,62.17908604571274
Laurier-rose,Ornementales,350.02343370868016,21,74,0,3,2,0,2,2,27.478933146256246,60,24.005438161569483,440.87803355008845
Rosier,Ornementales,68.59743254360995,0,39,0,0,1,0,2,0,18.20081881743051,76,29.013025951587313,384.7833788466661
Orange,Fruits,20.33278030392816,0,53,1,3,2,0,5,0,27.917429698107554,73,26.16959177266036,445.5759057689445
Jasmin,Ornementales,452.67646522068964,0,62,1,1,2,0,5,0,22.000373227662184,62,27.52182565153418,825.1158049302139
Oignon,Légumes,60.193595303669845,0,83,0,3,5,0,5,0,17.351828561510786,38,13.160106955463839,157.03826728516646
Pomme,Fruits,39.76785273301806,10,25,0,2,6,1,3,2,32.248081763537236,39,17.205325315606295,354.9401888294786
Lentille,Légumes,384.2235694139602,0,77,0,5,2,0,5,0,21.326159041781498,57,16.957639312679238,97.16887539674613
Maïs,Céréales,54.94196427274222,5,57,1,3,3,0,7,2,24.862972758384014,77,27.61505332406745,42.61918621924336
Orange,Fruits,277.39482479745936,0,42,0,2,2,1,2,1,11.895330946095962,82,38.50416868058113,5285.688434807779
Maïs,Céréales,324.26748679888755,10,73,1,3,4,0,4,1,21.802486852229983,61,27.33615369626984,199.13244309760225
Riz,Céréales,383.57007540257507,0,58,0,4,2,1,3,0,15.418403290828856,60,13.520768148217204,179.55835442290874
Jasmin,Ornementales,124.13223238813806,0,48,0,2,2,0,2,4,26.556779206653207,54,17.68894068638975,276.184874730366
Maïs,Céréales,169.52014990417229,0,10,0,4,2,0,3,2,22.15445605529544,52,22.273499800577767,117.21193301948622
Maïs,Céréales,496.75662477500344,2,38,0,3,2,0,7,0,19.959295844119552,51,40.052678813877584,381.59111339060155
Avoine,Céréales,336.08835221558206,7,38,0,6,2,0,5,2,16.451603801734073,39,20.328844266517457,72.30824675597307
Laurier-rose,Ornementales,170.1068373451167,0,27,0,4,4,0,6,0,17.8843311181162,79,22.06997020889669,481.84480633000953
Fraise,Fruits,87.11493711228334,0,24,0,4,2,0,6,0,14.126409414991237,47,28.60754647915335,334.8877851535452
Pêche,Fruits,228.5504506867505,0,31,0,3,1,2,3,0,12.610686847289555,55,21.46914763925882,2247.972471119406
Jasmin,Ornementales,157.1901238664582,21,44,0,5,1,0,2,0,27.02792996966901,31,10.26106578358624,197.699449524362
Framboise,Fruits,155.19253105701642,0,67,1,8,2,0,1,0,22.9709139388912,64,23.810480873994965,388.9253624608129
Avoine,Céréales,422.14690430298265,14,56,1,2,2,0,5,1,19.84658637027425,43,15.510401091991204,88.77835812465814
Orange,Fruits,404.3382142660835,7,36,0,2,0,0,3,0,25.933868858701302,73,23.52889921033353,7305.072362310115
Pomme,Fruits,59.12921159207338,0,33,0,6,2,2,1,1,24.770829436235083,66,19.487970987920452,646.7826418191124
Banane,Fruits,48.305333115178904,2,35,0,1,2,0,4,2,26.243225165618107,62,0.0,952.3101982289704
Pomme,Fruits,213.25140526385044,0,69,2,3,2,0,2,0,8.588942209436016,47,22.42089088546341,3018.809230877809
Tomates,Légumes,343.4881059307544,0,68,0,3,1,1,8,1,6.811499065747416,62,25.922077735827422,3186.503004587843
Blé,Céréales,291.0317793643417,0,41,1,4,1,0,2,1,25.55339519306274,48,22.137804318731824,87.94712072608725
Pêche,Fruits,485.4907862317137,1,85,0,2,1,0,2,1,16.680622814106126,63,6.943824280897196,5170.145249620987
Banane,Fruits,10.009427363123605,0,75,0,1,1,0,7,1,12.314846166878944,80,17.88645949593644,181.81569748457267
Orange,Fruits,461.02923380799956,7,77,0,2,2,0,3,2,21.20605092903778,43,19.03420537089146,7800.415109989602
Pêche,Fruits,107.01249983124501,0,11,1,6,3,0,4,0,15.915004210121902,73,18.338794241705276,1254.6352778492214
Blé,Céréales,10.053310178882915,5,77,0,2,4,0,8,0,26.571784814102216,78,33.24294364846529,3.755798356121464
Pomme,Fruits,294.9151436259251,0,27,1,4,3,0,4,0,20.759399994813023,46,0.0,3844.9210042304735
Framboise,Fruits,68.2556614328201,0,45,0,2,2,0,2,1,15.047902288006938,72,32.01135615236247,161.27831367559182
Fraise,Fruits,72.35369259220109,0,76,0,3,3,1,5,3,16.147179599790654,74,25.0099556934728,333.587569815914
Riz,Céréales,74.50848906252514,10,67,2,2,2,0,8,0,20.93280535862212,81,33.80887816069647,32.75302001792684
Orange,Fruits,380.0276019121285,1,27,0,3,6,0,6,2,21.77200081596833,56,13.891296246356628,6134.373466749905
Pomme de terre,Légumes,160.2218859900725,10,51,1,7,1,0,3,0,15.572463884831626,51,35.41670846809194,492.2558452607816
Laurier-rose,Ornementales,288.6931394672681,10,80,1,3,5,0,3,0,28.048617161584865,65,29.47539437167653,680.4238359013692
Pomme,Fruits,262.9194518762931,0,61,0,4,4,0,2,0,21.34720202844775,64,17.372135002382375,4362.9646418532575
Jasmin,Ornementales,293.7389990662806,3,46,0,3,2,0,3,0,20.721439689501622,62,17.337458505038732,557.3208118560091
Salades,Légumes,362.5112432978325,14,57,3,1,2,1,4,1,16.35200946620249,40,10.56449180375676,1044.8781148888402
Jasmin,Ornementales,482.16566655776097,0,10,1,5,1,2,8,2,24.339110437213336,76,24.938605738357282,537.114098630921
Blé,Céréales,122.59807081200545,0,64,1,4,4,0,9,1,14.277013757652002,58,18.278516793282094,40.02650485174629
Blé,Céréales,234.17538752695035,5,34,0,1,2,0,3,3,18.273320834777063,76,3.902888857433279,80.3912627143136
Blé,Céréales,434.20067263320453,3,61,0,3,2,2,6,1,19.411200022819514,72,23.191169126468107,145.69443693462773
Rosier,Ornementales,383.4838678750975,2,61,1,1,1,0,3,3,18.161542339310664,46,14.09709058991389,1780.4480982157045
Oignon,Légumes,465.1324256829441,0,79,0,2,0,0,5,1,28.006171156128335,72,37.247093557298236,1682.3237291273504
Framboise,Fruits,255.49789447563543,0,29,0,4,3,1,5,1,22.326973462927853,66,8.1532019980846,676.3067794336334
Fraise,Fruits,466.15061117647394,21,14,1,2,2,0,1,0,19.36284821309732,73,11.381852870235733,1107.0659570574394
Pomme,Fruits,23.287755338101825,0,48,2,5,4,0,2,2,21.961529482733496,44,17.029254867499567,271.2199725590433
Riz,Céréales,372.8141568220739,0,25,0,1,1,1,1,1,13.065626306647847,29,29.182723666383264,177.31959545700047
Maïs,Céréales,434.08448652861307,7,88,2,3,0,0,2,0,19.837492855944355,37,20.91200481778275,276.9210129562598
Tulipe,Ornementales,230.04328975527562,0,38,1,4,2,2,4,0,25.040848113499887,53,34.06955577781809,1913.1754079484685
Blé,Céréales,169.1555127314532,0,32,1,5,0,0,7,4,16.86277268682294,58,9.847129374623048,25.052598687874337
Fraise,Fruits,438.88381325593406,5,57,0,0,1,0,5,0,25.575276903980207,61,39.93232969504677,1651.931146596764
Pomme de terre,Légumes,112.56853743967328,3,34,1,1,0,0,4,1,23.61539734055274,68,20.986445814780016,344.47972782657376
Salades,Légumes,212.53123606576332,0,86,0,2,5,0,0,0,30.836145912884234,42,4.813987626112713,741.1890777722816
Maïs,Céréales,41.196707209883115,10,41,1,4,2,0,7,0,35.58453136788367,62,28.667729543670077,26.5308692594735
Salades,Légumes,312.13267177982925,7,11,0,6,2,0,4,1,24.89299448949795,91,22.533633904954346,753.0481025812182
Tomates,Légumes,324.7254826377975,0,19,0,6,2,1,1,1,21.66406846499054,66,8.513679889698713,2649.475583512635
Oignon,Légumes,94.69525346476284,0,41,1,1,2,1,3,1,30.273626983867338,68,9.325768090235583,319.71822371972297
Rosier,Ornementales,275.4320504551037,0,58,1,1,1,0,4,1,20.273186248309877,60,23.292635844098587,1064.6243352510305
Riz,Céréales,93.63497957906627,14,61,1,3,4,1,7,1,24.635778557856074,58,37.220017623455746,28.721153228689047
Maïs,Céréales,321.55603850306903,0,78,0,2,3,0,8,1,20.529253383106223,42,6.063742318501946,368.5498331615522
Tulipe,Ornementales,322.1192650673774,21,31,1,1,2,0,3,2,33.95699226547908,31,25.778512233281415,1515.3115239886542
Riz,Céréales,39.370289899042405,3,33,0,3,2,1,2,1,17.03289605501677,56,14.45429750917117,20.7957468298484
Jasmin,Ornementales,46.10872515743311,21,11,1,0,3,2,1,2,26.94395590800208,45,20.540154411547565,49.8842475160073
Tulipe,Ornementales,346.42584311424974,21,19,0,0,2,0,7,0,25.83641698231595,72,12.128970014053706,1721.6642814819443
Blé,Céréales,478.3406390812049,21,82,1,0,3,1,3,1,17.22564278374694,63,12.211927592209685,92.47063456416392
Tomates,Légumes,324.514976166652,7,45,1,3,2,1,5,0,34.24923270590166,63,21.258292838310076,2228.237298042114
Tomates,Légumes,44.74243086896551,7,44,1,1,1,0,5,1,13.168958676775262,53,12.41359821979415,283.504671833078
Oignon,Légumes,96.6041195204994,21,50,1,3,1,1,5,0,22.15324125034144,51,16.373689561302555,147.70667916435087
Framboise,Fruits,423.8021203081135,0,38,2,2,0,0,5,0,16.465679244491998,65,0.7553869617124391,754.2271377656141
Blé,Céréales,326.94501795438816,3,13,0,5,2,0,3,0,26.75623079043405,44,16.78234524496509,71.89170938590655
Blé,Céréales,47.87176492151772,0,77,0,6,2,0,3,1,29.74721566389665,75,26.550668617746183,19.172218023644287
Laurier-rose,Ornementales,380.5142520653886,14,85,0,1,0,0,5,0,28.874573730345332,90,17.975618255429865,804.4364463978177
Rosier,Ornementales,410.6272520465293,2,89,1,1,4,0,5,0,24.16885268853131,61,20.146333056653805,2001.6933759812634
Maïs,Céréales,27.28413302439244,1,24,0,5,4,0,5,1,32.20010828645143,39,23.173988824803114,21.805688961206393
Blé,Céréales,268.93004574059864,2,27,0,1,2,2,7,2,16.08145093623485,41,34.84202721753623,75.0104229403853
Framboise,Fruits,29.393447713322377,1,71,0,6,0,1,7,0,19.6275010497871,59,33.68881530900393,61.66358793929071
Maïs,Céréales,273.2613086920121,0,80,0,3,0,0,5,0,26.256994740749352,66,42.070820654636734,259.8559003840854
Maïs,Céréales,389.9514992301778,0,16,0,2,2,0,2,0,19.103412612381263,46,25.865841159758453,345.7103442315349
Fraise,Fruits,418.43715964930664,0,71,1,3,0,0,6,3,28.7423011710505,55,0.0,1562.661563201641
Banane,Fruits,140.45127796342743,3,48,0,5,3,2,4,1,30.350102640400678,60,19.545331108104985,2698.777983016457
Laurier-rose,Ornementales,40.38732716916748,2,58,2,5,3,0,1,1,16.3552331062146,62,33.35362579090148,119.60081837294769
Carottes,Légumes,100.66998361192883,1,32,1,2,1,0,6,2,19.389248523377894,100,10.083754552380315,374.3260743714243
Framboise,Fruits,198.3956781267595,0,32,0,5,1,0,2,0,25.35264305297141,72,10.04399947765166,590.5133248549289
Pomme,Fruits,341.24743982536444,0,41,0,1,3,1,9,0,25.119143041003195,60,16.514005115916014,4981.808935892665
Maïs,Céréales,432.6702966637478,1,17,0,0,4,0,3,2,15.294127704315615,65,23.62534742766659,371.2576243681536
Banane,Fruits,383.9070264155385,0,72,2,2,2,1,10,0,31.229917819795574,59,25.301579094915613,6606.922762487458
Orange,Fruits,111.19767677040733,21,56,0,2,4,0,3,3,26.453495223970027,44,7.726983438275557,1266.0693431073084
Pêche,Fruits,15.363205706385177,10,59,0,2,4,0,4,2,16.96181501542361,56,33.0462361985525,167.99667244961734
Banane,Fruits,258.3630195467572,0,64,0,0,0,0,5,2,20.99022931114774,61,9.400478337228007,5284.164254176336
Lentille,Légumes,322.79531758471734,0,13,1,6,4,0,3,0,28.035707743445094,70,20.07294406644998,68.49577142018676
Framboise,Fruits,79.34161096832298,1,67,1,2,0,0,7,1,24.584654666253716,59,23.458991462741693,241.76763477666088
Riz,Céréales,307.3145409283615,14,46,0,2,2,0,5,2,25.7024514106961,66,32.49662035659875,89.60918127759595
Framboise,Fruits,474.640980315089,7,52,0,4,0,0,6,2,19.389153576016312,73,0.0,877.8069434550265
Pomme de terre,Légumes,322.8595238531234,10,50,0,2,2,0,7,0,31.034233568877752,58,23.34347420946835,955.3041497455552
Oignon,Légumes,325.6267971812739,14,46,0,4,2,0,5,1,20.598638367938214,73,29.06476100176674,631.4282055807698
Pêche,Fruits,486.37119330611665,10,53,1,4,3,1,3,0,12.033758451774272,47,24.597207020427696,4299.943861577826
Tulipe,Ornementales,213.87040988907546,3,71,1,4,4,0,3,1,22.67402641735905,58,25.97717992814828,1227.7375086212019
Carottes,Légumes,29.06535135740943,0,59,0,3,0,0,6,0,25.713814832942205,45,20.327169112962423,114.87681940514
Pomme,Fruits,386.1495085467567,14,16,0,6,2,0,6,0,14.298523460600789,54,21.075984532729684,3687.1027742342703
Tulipe,Ornementales,41.72957259881646,3,89,2,3,1,1,8,2,22.92564882518618,51,3.222104044488198,406.0779572818068
Banane,Fruits,191.17343024061898,14,49,0,1,5,0,5,0,18.676233578594285,59,16.519519630884577,2860.9428204881083
Riz,Céréales,326.01779034134705,21,63,0,0,1,0,3,0,20.414109015644843,74,18.177679527921104,97.34529480742043
Tulipe,Ornementales,174.87835699940516,21,34,0,3,3,0,2,0,34.59919554084925,42,0.0,856.0996099542817
Tomates,Légumes,301.79222338057764,2,29,0,5,0,0,3,0,16.854805664570026,43,2.986849265198355,2439.4229211844836
Avoine,Céréales,363.36347960732934,0,17,1,2,1,0,0,1,22.41054125376573,55,11.103361894353956,90.16168237294875
Lentille,Légumes,236.76706006150005,3,19,2,3,3,0,6,0,13.339957343631669,53,1.5632400560389783,42.218355976957675
Jasmin,Ornementales,451.75576580506885,0,37,0,3,1,0,4,2,22.04984195620782,96,26.0267529711283,702.9075429581044
Maïs,Céréales,308.00578170655876,0,48,2,5,1,0,6,1,10.01786866027416,84,16.321711525982817,242.45271731485138
Orange,Fruits,123.495079508847,7,24,1,6,2,0,5,2,9.639027075811088,45,15.482728895538045,1579.621995234978
Salades,Légumes,391.9938548166215,14,61,0,3,3,1,3,1,18.039441592215937,49,12.358514430786816,722.3706386231756
Salades,Légumes,145.94758353647407,10,51,0,4,1,0,3,2,23.615234791139123,33,15.528399070647662,391.33197772563864
Framboise,Fruits,256.993963744599,21,42,1,4,6,0,5,0,26.115260000521843,75,15.585499415667751,325.5773418864832
Carottes,Légumes,249.98126371877862,0,63,0,4,2,1,7,0,18.152972749831793,71,12.464009135290734,565.8635419698726
Salades,Légumes,379.52753126087396,10,51,0,3,4,0,2,3,19.89476812380804,53,18.38565341498018,1153.2309928549942
Lentille,Légumes,128.8548841777449,21,18,0,1,1,0,6,0,25.988851757780854,56,10.868208462147715,17.090043969888473
Tomates,Légumes,409.38830350012734,0,56,0,2,3,1,4,0,11.958436130847648,47,20.69813581508052,2948.9173673681694
Avoine,Céréales,396.70145109980086,0,87,1,3,2,0,6,0,20.03748679573363,71,27.230199818658054,107.31226775615585
Pomme,Fruits,261.5954143289507,0,31,0,1,1,0,5,0,14.824833279792117,71,20.09304497385399,4168.459620714197
Tulipe,Ornementales,489.08824477645123,7,77,0,4,1,0,4,0,15.516750198656824,93,16.17672036725758,2946.9034504814585
Lentille,Légumes,162.77609905411472,0,85,0,4,1,0,5,1,19.15774614059229,68,18.05528688671099,37.70588224712933
Lentille,Légumes,241.36999930782008,14,28,0,3,2,0,5,1,25.896884799639594,58,13.727955857898905,39.764563652254935
Blé,Céréales,426.4362845394173,1,67,0,6,4,0,7,1,17.72278668163262,72,19.486572889643732,159.64088875904054
Oignon,Légumes,251.63996394880596,10,87,1,1,3,0,3,0,25.93751904937305,47,17.74583933082642,585.7337365590917
